expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER18157,EVER,2018,1,1,S Col-SE Ridge,,,,Sweden,Per Sunnemark,Swedish Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Island Peak->Everest BC,2018/4/15,2018/5/18,0830,33,35,2018/5/20,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Island Peak on 13 April,"BC(18/05,5400m),C1(20/04,6000m),C2(21/04,6500m),C3(29/04,7300m),C4(17/05,8000m),Smt(18/05)",,,Adventure Ascent (Happy Feet permit),TRUE,TRUE,FALSE,FALSE,FALSE,,2461625
EVER18158,EVER,2018,1,1,S Col-SE Ridge,,,,China,Wang Tie-Nan,Kaitu Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Everest BC,2018/4/16,2018/5/16,0800,30,33,2018/5/19,1,,8850,FALSE,FALSE,FALSE,4,0,6,6,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/04,5300m),C1(26/04,6000m),C2(27/04,6400m),C3(14/05,7315m),C4(15/05,7900m),Smt(16/05)",,,Kaitu Expedition,TRUE,TRUE,FALSE,FALSE,FALSE,,2461623
EVER18160,EVER,2018,1,1,S Col-SE Ridge,,,,Norway,Monica Hundseid,Ascent Himalayas Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Ireland, Mexico, Nepal, UK, USA",Lukla->Namche->Pangboche->Everest BC,2018/4/20,2018/5/14,0850,24,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,10,7,0,9,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Climbed Island Peak and Chhukung Pead,"BC(20/04,5360m),C1(27/04,6000m),C2(29/04,6400m),C3(12/05,7200m),C4(13/05,7900m),Smt(14,16/05)",,,Ascent Himalayas,TRUE,TRUE,FALSE,FALSE,FALSE,,2461621
EVER18161,EVER,2018,1,1,S Col-SE Ridge,,,,Japan,Kenji Kondo,Adventure Guides Everest-Lhotse Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Lobuche Peak->Everest BC,2018/4/26,2018/5/20,1015,24,28,2018/5/24,1,,8850,FALSE,FALSE,FALSE,4,0,6,5,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lhotse (LHOT-181-16),"BC(26/04,5350m),C1(01/05,6000m),C2(03/05,6400m),C3(18/05,7100m),C4(19/05,7950m),Smt(20/05)",,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461672
EVER18162,EVER,2018,1,1,S Col-SE Ridge,,,,China,John Tsang,Alpine Adventures Everest-Lhotse 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Lobuche Peak->Everest BC,  -   -,2018/5/17,0800,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,5,0,3,3,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2,C3,C4,Smt(17-18/05)",,,Alpine Adventure Travel (Satori Adventures permit),TRUE,TRUE,FALSE,FALSE,FALSE,,2461669
EVER18163,EVER,2018,1,1,S Col-SE Ridge,,,,China,Zheng Chao-Hui,Good Luck Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Norway,Lukla->Namche->Pangboche->Everest BC,  -   -,2018/5/16,,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,6,5,0,6,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2,C3,C4,Smt(16/05)",,,Seven Brothers Summiters,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18164,EVER,2018,1,1,S Col-SE Ridge,,,,India,"Tamut Taka, Kishon Tekseng",Indian Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Everest BC,  -   -,2018/5/24,0900,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2,C3,C4,Smt(24/05)",,,Happy Feet Mountaineers,TRUE,TRUE,FALSE,FALSE,FALSE,,2461676
EVER18166,EVER,2018,1,2,N Col-NE Ridge,,,,Russia,Alex Abramov,Seven Summits Club Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Nepal, Poland, Ukraine",Flight to Lhasa->Xigatse->Xegar->Everest BC,2018/4/22,2018/5/16,0540,24,29,2018/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,31,29,0,35,28,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(22-25/04,5100m),IC(28/04,5800m),ABC(01/05,6400m),C1(05/05,7000m),C2(07/05,7900m),C3(15/05,8300m),Smt(16-19/05)",Pasang Nuru died in summit attempt (from AMS or exhaustion),,7 Summits Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18167,EVER,2018,1,2,N Col-NE Ridge,,,,Netherlands,Arnold Coster,Arnold Coster Expeditions International Everest 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Belgium, Bulgaria, Denmark, France, New Zealand, Sweden, UK, USA",Lhasa->Tingri-> Everest BC,2018/4/18,2018/5/20,0330,32,37,2018/5/25,1,,8850,FALSE,FALSE,FALSE,3,0,12,6,0,16,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"CBC(18/04,4900m),ABC(24/04,6400m),C1(30/04,7050m),C2(18/05,7900m),C3(19/05,8200m),Smt(20/05)",,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461672
EVER18168,EVER,2018,1,2,N Col-NE Ridge,,,,UK,David O'Brien,SummitClimb Everest North Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Australia, Finland, Germany, Paraguay, Sweden, USA",Lhasa->Tingri-> Everest BC,2018/4/16,2018/5/19,0820,33,35,2018/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,10,7,0,9,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"CBC(16/04,4900m),ABC(21/04,6400m),C1(04/05,7000m),C2(17/05,7850m),C3(18/05,8300m),Smt(19/05)",,,Everest Parivar,TRUE,TRUE,FALSE,FALSE,FALSE,,2461671
EVER18169,EVER,2018,1,2,N Col-NE Ridge,,,,Austria,Andreas Neuschmid,Kobler & Partner Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Germany,Lhasa->Tingri->Everest BC,2018/4/16,2018/5/15,0900,29,31,2018/5/17,1,,8850,FALSE,FALSE,FALSE,3,0,3,3,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/04,4900m),ABC(26/04,6400m),C1(01/05,7000m),C2(13/05,7650m),C3(14/05,8200m),Smt(15/05)",,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,,2461667
EVER18170,EVER,2018,1,2,N Col-NE Ridge,,,,UK,Adrian Ballinger,Alpenglow Cho Oyu/Everest Lightning Ascent 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Ecuador, USA",Lhasa->Xigatse->Cho Oyu BC->Xigatse->Everest BC,2018/5/11,2018/5/20,0526,9,10,2018/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,5,5,0,5,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Cho Oyu on 6 May (CHOY-181-06),"BC(09/05,5200m),ABC(10/05,6400m),C1(14/05,7000m),C2(15/05,7700m),Smt(20/05)",,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,CHOY18106,2461672
EVER18172,EVER,2018,1,2,N Col-NE Ridge,,,,Japan,Hiroyuki Kuraoka,Hiro Everest North 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Indonesia,Lhasa->Tingri->Everest BC,2018/4/18,2018/5/17,0550,29,33,2018/5/21,1,,8850,FALSE,FALSE,FALSE,3,0,13,9,0,15,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,"CBC(18/04,4900m),ABC(27/04,6400m),C1(01/05,7050m),C2(15/05,7650m),C3(16/05,8200m),Smt(17/05)",,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,,2461669
EVER18173,EVER,2018,1,2,N Col-NE Ridge,,,,Austria,Lukas Furtenbach,Furtenbach Adventures Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Germany, USA",Lhasa->Tingri->Everest BC,2018/4/14,2018/5/16,0635,32,38,2018/5/22,1,,8850,FALSE,FALSE,FALSE,3,0,10,9,0,14,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"CBC(14/04,4900m),ABC(22/04,6400m),C1(03/05,7050m),C2(14/05,7800m),C3(15/05,8250m),Smt(16,21/05)",,,Iceland Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18174,EVER,2018,1,2,N Col-NE Ridge,,,,UK,Phil Crampton,Altitude Junkies Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,USA,Lhasa->Tingri->Everest BC,2018/4/28,2018/5/21,2330,23,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,7,5,0,11,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"CBC(28/04,4900m),ABC(05/05,6400m),C1(09/05,7000m),C2(20/05,7800m),C3(21/05,8300m),Smt(21-22/05)",,,Expedition Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2461673
EVER18175,EVER,2018,1,2,N Col-NE Ridge,,,,UK,Sean James,Adventure Peaks Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Australia,Rasuwa->Kerung->Tingri->Everest BC,2018/4/17,2018/5/18,615,31,32,2018/5/19,1,,8850,FALSE,FALSE,FALSE,3,0,5,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"CBC(17/04,4900m),ABC(24/04,6400m),C1(01/05,7050m),C2(16/05,7650m),C3(17/05,8200m),Smt(18/05)",,,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER18176,EVER,2018,1,2,N Col-NE Ridge,,,,Japan,Ryuseki Hiraoka,Ryuseki Expeditions Everest 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Rasuwa->Kerung->Tingri->Everest BC,2018/4/17,2018/5/16,0500,29,30,2018/5/17,1,,8850,FALSE,FALSE,FALSE,3,0,2,1,0,3,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(17/04,5100m),IC(22/04,5750m),ABC(27/04,6400m),C1(01/05,7050m),C2(14/05,7650m),C3(15/05,8200m),Smt(16/05)",,,Glacier Himalaya Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18177,EVER,2018,1,2,N Col-NE Ridge,,,,Russia,Victor Bobok,Wind of Freedom Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Ukraine,By Jeep Ktm->Rasuwa->Tingri->Everest BC,2018/4/16,2018/5/15,0945,29,31,2018/5/17,1,,8850,FALSE,FALSE,FALSE,3,0,6,3,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(16/04,4900m),ABC(23/04,6400m),C1(29/04,7050m),C2(13/05,7650m),C3(14/05,8200m),Smt(15/05)",,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2461667
EVER18178,EVER,2018,1,2,N Col-NE Ridge,,,,Nepal,Anish Luitel,Anish Luitel Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Ktm->Rasuwa->Tingri->Everest BC,2018/4/20,2018/5/14,1135,24,27,2018/5/17,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/04,4900m),ABC(22/04,6400m),C1(11/05,7050m),C2(12/05,7650m),C3(13/05,8200m),Smt(14/05)",,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2461666
EVER18179,EVER,2018,1,2,N Col-NE Ridge,,,,Sweden,Bjorn Lindwall,Rolwaling Excursion Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Poland,Lhasa->Tingri->Everest BC,2018/4/18,2018/5/16,0632,28,35,2018/5/23,1,,8850,FALSE,FALSE,FALSE,2,0,4,4,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(18/04,4900m),ABC(23/04,6400m),C1(28/04,7050m),C3(15/05,8200m),Smt(15,20/05)",,,Rolwaling Excursion,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18180,EVER,2018,1,2,N Col-NE Ridge,,,,Canada,Illina Frankiv,Fourth from the North Everest 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Rasuwa->Kerung->Tingri->Everest BC,2018/4/17,2018/5/18,0445,31,32,2018/5/19,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"CBC(17/04,4900m),ABC(24/04,6400m),C1(06/05,7050m),C2(16/05,7650m),C3(17/05,8200m),Smt(18/05)",,,Yeti Expeditions (Mingma Gelu),TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER18182,EVER,2018,1,2,N Col-NE Ridge,,,,Poland,Zbigniew Bak,Polish Everest Expedition,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Rasuwa->Kerung->Tingri->Everest BC,2018/4/18,2018/5/18,,30,0,  -   -,1,,8850,FALSE,FALSE,FALSE,2,0,7,2,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(18/04,5300m),ABC(24/04,6400m),C1(14/05,7050m),C2,C3(8300m),Smt(18-19/05",,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER18183,EVER,2018,1,2,N Col-NE Ridge,,,,China,Tsering Samdrup,Holy Mountain Adventure Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lhasa->Xigatse->Everest BC,2018/4/13,2018/5/16,0510,33,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,12,11,0,17,17,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5200m),ABC(20/04,6500m),C1(30/04,7028m),C2(14/05,7790m),C3(15/05,8300m),Smt(16/05)",,,Holy Mountain Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18184,EVER,2018,1,2,N Col-NE Ridge,,,,China,Huang Nu-Bo,Beijing University Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lhasa->Xigatse->Everest BC,2018/4/9,2018/5/15,0535,36,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,15,12,0,19,19,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5200m),ABC(24/04,6500m),C1(27/04,7028m),C2(13/05,7790m),C3(14/05,8300m),Smt(15/05)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2461667
EVER18185,EVER,2018,1,2,N Col-NE Ridge,,,,India,Shekhar Bachinepally,Transcend Adventures Everest North Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lhasa->Gyantse->Xigatse->Tingri,2018/4/19,2018/5/16,0155,27,37,2018/5/26,1,,8850,FALSE,FALSE,FALSE,3,0,47,18,0,54,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(19/04,5000m),IC(26/04,6100m),ABC(27/04,6400m),C1(30/04,7100m),C2(14/05,7900m),C3(15/05,8300m),Smt(16-17/05)","Rambabu Lake suffered from AMS, hallucination at 8300m during summit push",,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18186,EVER,2018,1,1,S Col-SE Ridge,,,,Japan,Kenichi Kubo,Japanese Everest Expedition 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2018/5/18,1045,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,2,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,C1,C2,C3,C4,Smt(18/05)",,,Royal Orchid Treks (Trekking Camp Nepal permit),TRUE,TRUE,FALSE,FALSE,FALSE,,2461670
EVER18187,EVER,2018,1,2,N Col-NE Ridge,,,,Nepal,Sherpa Rope-Fixing,Sherpa Rope-Fixing Everest North 2018,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2018/5/14,1130,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,3,0,0,0,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC,ABC,C1,C2,C3,Smt(14/05)",,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2461396
EVER18135,EVER,2018,1,1,S Col-SE Ridge,,,,Nepal,Bipin Pokhrel,Nepalese Everest Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Everest BC,2018/4/17,2018/5/18,,31,34,2018/5/21,7,Abandoned at 8382m due to exhaustion,8382,FALSE,FALSE,FALSE,4,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Summited Lobuche East (27-28 April),"BC(17/04,5365m),C1(02/05,6000m),C2(03/05,6500m),C3(16/95,7200m),C4(17/05,7900m),xxx(18/05,8282m)",,,Happy Feet Mountaineers (Pioneer Adventure permit),TRUE,TRUE,FALSE,FALSE,FALSE,,2461625
EVER18149,EVER,2018,1,1,S Col-SE Ridge,,,,Belgium,Damien Francois,Damien Francois Everest Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Everest BC,2018/4/5,2018/5/17,,42,46,2018/5/21,7,Abandoned at 7650m due to heat and mental stress,7650,FALSE,FALSE,FALSE,3,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5350m),C1(18/04,5900m),C2(25/04,6440m),C3(16/05,7000m),xxx(17/05,7650m)",,,Ever Quest Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2461624
EVER18152,EVER,2018,1,1,Khumbu Icefall-W Shoulder-Hornbein Couloir,,,,Romania,Horia Colibasanu,Everest Hornbein Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Slovakia,Lukla->Namche->Pangboche->Everest BC,2018/4/15,2018/5/4,,19,37,2018/5/22,5,Abandoned at 7000m due to dangerous conditions,7000,FALSE,FALSE,FALSE,2,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(15/04,5350m),C1(20/04,5900m),C2(21/04,6440m),xxxx(04/05,7000m)",,,Cho Oyu Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,,2461611
EVER18159,EVER,2018,1,1,SW Face,,,,Japan,Nobukazu Kuriki,Kuriki Everest SW Face Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Everest BC,  -   -,2018/5/19,,0,0,2018/5/20,6,Abandoned at 7400m due to fatal fall,7400,FALSE,FALSE,FALSE,2,0,1,0,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(5350m),C2(6400m),C3(19/05,7400m),xxx",,,Bochi Bochi Treks,FALSE,FALSE,FALSE,FALSE,FALSE,,2461626
EVER18165,EVER,2018,1,1,S Col-SE Ridge,,,,Japan,Kiyomitsu Shikoda,Japanese Everest Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Pangboche->Everest BC,  -   -,  -   -,,0,0,  -   -,0,,0,FALSE,FALSE,FALSE,0,0,3,0,0,7,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Numbur Himal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,3413
EVER18171,EVER,2018,1,2,N Col-NE Ridge,,,,USA,Chad Peele,Alpenglow Rapid Ascent Everest Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, Ecuador",Lhasa->Tingri->Everest BC,2018/4/27,2018/5/16,,19,23,2018/5/20,8,Abandoneded at 8600m due to oxygen tank regulator failures,8600,FALSE,FALSE,FALSE,3,0,8,0,0,9,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/04,5200m),ABC(04/05,6400m),C1(13/05,7000m),C2(14/05,7700m)),C3(15/05,8300m),xxx(16/05,8600m)",,,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,,2461668
EVER18181,EVER,2018,1,2,N Col-NE Ridge,,,,UK,Rupert Jones-Warner,British Everest North Expedition 2018,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,By flight to Lhasa->Everest BC,2018/5/21,2018/5/23,,2,3,2018/5/24,8,Abandoned at 7000m due to stolen oxygen,7000,FALSE,FALSE,FALSE,0,0,1,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(21/05,4900m),ABC(22/05,6400m),xxx(23/05,7000m)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,EVER18110,2461675
EVER19101,EVER,2019,1,1,S Col-SE Ridge,,,,Nepal,Sherpa Rope-Fixing,Sherpa Rope-Fixing Everest South 2019,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,  -   -,2019/5/14,1345,0,0,  -   -,1,,8850,FALSE,FALSE,FALSE,0,0,0,0,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Smt(14/05),,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2461492
EVER19102,EVER,2019,1,1,S Col-SE Ridge,,,,Nepal,Dawa Steven Sherpa,Asian Trekking Eco-Everest Expedition 2019,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Greece, India, Syria, UK, USA",Lukla->Namche->Everest BC,2019/4/14,2019/5/21,0455,37,41,2019/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,12,9,0,12,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Lobuche on 20 April; summited Pumori (EVER-191-02),"BC(14/04,5350m),C1(26/04,6090m),C2(27/04,6530m),C3(19/05,7130m),C4(20/05,7790m),Smt(21-22/05)",,Anastasopoulou was the 3rd Greek woman to summit Everest (other 2 Greek women summited 1 day before her),Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461499
EVER19103,EVER,2019,1,1,S Col-SE Ridge,,,,China,Song Yu-Jiang,China Dingfeng Everest Expedition 2019,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,Lukla->Namche->Everest BC,2019/4/20,2019/5/21,0549,31,32,2019/5/22,1,,8850,FALSE,FALSE,FALSE,4,0,4,2,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/04,5350m),C1(29/04),C2(30/04),C3(19/05),C4(20/05,7790m),Smt(21/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461499
EVER19104,EVER,2019,1,1,S Col-SE Ridge,,,,India,Romil Barthwal,Indian Army Snow Lion Everest Expedition IV 2019,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Nepal,Lukla->Namche->Everest BC,2019/4/13,2019/5/22,0400,39,42,2019/5/25,1,,8850,FALSE,FALSE,FALSE,4,0,14,14,0,14,14,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5350m),C2(29/04,6440m),C3(09/05,7000m),C4(21/05,7900m),Smt(22-23/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2461500
EVER19105,EVER,2019,1,1,S Col-SE Ridge,,,,New Zealand,Mike Roberts,Adventure Consultants Everest-Lhotse Expedition 2019,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Iceland, Ireland, Nepal, Switzerland, UK, USA",Lukla->Pangboche->Everest BC,2019/4/13,2019/5/23,0515,40,43,2019/5/26,1,,8850,FALSE,FALSE,FALSE,4,0,11,8,0,11,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(13/04,5350m),C1(22/04,5900m),C2(24/04,6440m),C3(21/05,7100m),C4(22/05,7900m),Smt(23/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461501
EVER19106,EVER,2019,1,1,S Col-SE Ridge,,,,USA,Garrett Madison,Madison Mountaineering Everest Expedition 2019,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, Egypt, Lebanon, Oman, Poland, Saudi Arabia, UK",Lukla->Pangboche->Everest BC,2019/4/12,2019/5/23,0315,41,45,2019/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,15,11,0,26,19,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(12/04,5350m),C1(21/04,5900m),C2(23/04,6440m),C3(21/05,7100m),C4(22/05,7900m),Smt(23/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2461501
