header,deathcnt,deathpct,fname,lname,name,citizen,village,sex,age,yob,dthmdy,deathtime,ddthtime,dthmondd,deathdate,deathnote,deathclsnt,deathtype,deathhgtm,deathclass,ams,weather,msuccess,o2used,o2none,myear,mseason,yearseas,msmtbid,msmtterm,expldr,hired,sherpa,tibetan,expid,membid,peakid,host,deathrte,route1,route2,agency,peakexps,peakabvbc,peaksmts,allexps,allabvbc,allsmts,highexps,highabvbc,highsmts,maxhighpt,maxpeakid
,0,0,Min,Jang,Min Jang,S Korea,,M,26,1978,2004/5/18,,0,May 18,2004/5/18,Exhaustion (8700m),Descending from summit bid, 2,8700,5,0,0,1,1,0,2004,1,2004 Spr,Successful bid,Success,S Korea (Baek Joon-Ho),0,0,0,EVER-041-42,03,EVER,China,1,N Col-NE Ridge,,Windhorse Trekking,0,0,0,1,1,0,1,1,0,0,
,0,0,Mu-Taek,Park,Mu-Taek Park,S Korea,,M,34,1969,2004/5/18,,0,May 18,2004/5/18,Exposure/Frostbite (8500m),Descending from summit bid, 3,8500,5,0,0,1,1,0,2004,1,2004 Spr,Successful bid,Success,S Korea (Baek Joon-Ho),0,0,0,EVER-041-42,05,EVER,China,1,N Col-NE Ridge,,Windhorse Trekking,1,1,1,5,5,4,3,3,3,8850,EVER
,0,0,Joon-Ho,Baek,Joon-Ho Baek,S Korea,,M,36,1967,2004/5/18,,0,May 18,2004/5/18,Exhaustion (8500m),Ascending in summit bid, 2,8500,4,0,0,0,1,0,2004,1,2004 Spr,Aborted above high camp,"Assisting, Guiding, Supporting or Accompanying Oth",S Korea (Baek Joon-Ho),0,0,0,EVER-041-42,01,EVER,China,1,N Col-NE Ridge,,Windhorse Trekking,0,0,0,2,2,2,2,2,2,8516,LHOT
,0,0,Nils P.,Antezana,Nils P. Antezana,USA,,M,69,1935,2004/5/18,,0,May 18,2004/5/18,Exhaustion (8500m)(a),Descending from summit bid, 2,8500,5,1,0,1,1,0,2004,1,2004 Spr,Successful bid,Success,Argentina (Gustavo Lisi),0,0,0,EVER-041-53,02,EVER,Nepal,1,S Col-SE Ridge,,Cho Oyu Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Marko,Lihteneker,Marko Lihteneker,Slovenia,,M,35,1969,2005/5/21,,0,May 21,2005/5/21,Fall (8600m),Descending from summit bid, 4,8600,5,0,0,1,1,0,2005,1,2005 Spr,Successful bid,Success,Russia (Alexander Abramov),0,0,0,EVER-051-15,11,EVER,China,1,N Col-NE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Dieter,Kramer,Dieter Kramer,Germany,,M,49,1956,2005/6/4,,0,Jun 4,2005/6/4,Illness (non-AMS) (8000m),Descending from summit bid,10,8000,5,0,0,0,1,0,2005,1,2005 Spr,Aborted above high camp,Too Late in Day or Too Slow,Switzerland (Karl Kobler),0,0,0,EVER-051-40,05,EVER,China,1,N Col-NE Ridge,,Iceland Trekking,0,0,0,2,2,0,1,1,0,8140,CHOY
,0,0,Sirigereshiva Shankarappa,Chaitanya,Sirigereshiva Shankarappa Chaitanya,India,,M,31,1973,2005/5/30,,0,May 30,2005/5/30,Fall (8700m),Descending from summit bid, 4,8700,5,0,0,1,1,0,2005,1,2005 Spr,Successful bid,Success,India (Amit Chowdhury),0,0,0,EVER-051-42,02,EVER,China,1,N Col-NE Ridge,,Himalaya Expeditions,0,0,0,0,0,0,0,0,0,0,
,0,0,Sean,Egan,Sean Egan,Canada,,M,63,1942,2005/4/28,,0,Apr 28,2005/4/28,Illness (non-AMS) (4600m),Death at BC,10,4600,2,0,0,0,0,1,2005,1,2005 Spr,No summit bid,Accident (Death or Injury to Self or Others),Canada (Sean Egan),0,0,0,EVER-051-86,01,EVER,Nepal,1,S Col-SE Ridge,,Mountain Madness,0,0,0,0,0,0,0,0,0,0,
,0,0,Robert William (Rob),Milne,Robert William (Rob) Milne,UK,,M,48,1956,2005/6/5,02:30,2.5,Jun 5,2005/6/5,Illness (non-AMS) (8200m),Ascending in summit bid,10,8200,4,0,0,0,1,0,2005,1,2005 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),UK (Henry Todd),0,0,0,EVER-051-90,09,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Michael Corey,O'Brien,Michael Corey O'Brien,USA,,M,39,1965,2005/5/2,12:00,12,May 2,2005/5/2,Crevasse (5800m),Route preparation, 5,5800,3,0,0,0,0,1,2005,1,2005 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Dan Mazur),0,0,0,EVER-051-95,06,EVER,Nepal,1,S Col-SE Ridge,,Everest Parivar,0,0,0,1,1,0,1,1,0,8100,CHOY
,0,0,Dawa Temba,Sherpa,Dawa Temba Sherpa (Thamo),Nepal, (Thamo),M,21,1984,2006/4/21,07:30,7.5,Apr 21,2006/4/21,Icefall Collapse (5800m),Route preparation, 6,5800,3,0,0,0,0,1,2006,1,2006 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Douglas Tumminello),1,1,0,EVER-061-02,04,EVER,Nepal,1,S Col-SE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Lhakpa Tshering/Chhiring,Sherpa,Lhakpa Tshering/Chhiring Sherpa (Mende),Nepal, (Mende),M,35,1971,2006/4/21,07:30,7.5,Apr 21,2006/4/21,Icefall Collapse (5800m),Route preparation, 6,5800,3,0,0,0,0,1,2006,1,2006 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Douglas Tumminello),1,1,0,EVER-061-02,05,EVER,Nepal,1,S Col-SE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Tenzing Phinzo (Ang Phintso),Sherpa,Tenzing Phinzo (Ang Phintso) Sherpa (Phortse),Nepal, (Phortse),M,53,1953,2006/4/21,07:30,7.5,Apr 21,2006/4/21,Icefall Collapse (5800m),Route preparation, 6,5800,3,0,0,0,0,1,2006,1,2006 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Mark Tucker),1,1,0,EVER-061-15,34,EVER,Nepal,1,S Col-SE Ridge,,Great Escapes Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Jacques-Hughes,Letrange,Jacques-Hughes Letrange,France,,M,39,1967,2006/5/17,18:00,18,May 17,2006/5/17,Exhaustion (8600m),Descending from summit bid, 2,8600,5,0,0,1,1,0,2006,1,2006 Spr,Successful bid,Success,France (Jacques Letrange),0,0,0,EVER-061-34,01,EVER,China,1,N Col-NE Ridge,,Himalaya Expeditions,0,0,0,1,1,1,1,1,1,8188,CHOY
,0,0,David W.,Sharp,David W. Sharp,UK,,M,34,1972,2006/5/15,,0,May 15,2006/5/15,Exhaustion (8500m),Descending from summit bid, 2,8500,5,0,0,0,1,0,2006,1,2006 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),UK (David Sharp),0,0,0,EVER-061-35,01,EVER,China,1,N Col-NE Ridge,,Asian Trekking,2,2,0,4,4,1,4,4,1,8550,EVER
,0,0,Tuk Bahadur,Thapa Magar,Tuk Bahadur Thapa Magar,Nepal,,M,32,,2006/4/4,23:40,23.67,Apr 4,2006/4/4,AMS (7000m)(a),Route preparation, 1,7000,3,1,0,0,0,1,2006,1,2006 Spr,No summit bid,Did Not Climb or Intend to Smt,New Zealand (Russell Brice),1,0,0,EVER-061-43,35,EVER,China,1,N Col-NE Ridge,,Mountain Experience,0,0,0,0,0,0,0,0,0,0,
,0,0,Vitor,Negrete,Vitor Negrete,Brazil,,M,38,1967,2006/5/19,02:00,2,May 19,2006/5/19,AMS (8500m)(a),Descending from summit bid, 1,8500,5,1,0,1,0,1,2006,1,2006 Spr,Successful bid,Success,Brazil (Rodrigo Raineri),0,0,0,EVER-061-46,02,EVER,China,1,N Col-NE Ridge,,Asian Trekking,1,1,1,1,1,1,1,1,1,8850,EVER
,0,0,Tomas Kenneth,Olsson,Tomas Kenneth Olsson,Sweden,,M,30,1976,2006/5/16,11:45,11.75,May 16,2006/5/16,Fall (8500m),Descending from summit bid, 4,8500,5,0,0,1,1,0,2006,1,2006 Spr,Successful bid,Success,Sweden (Tomas Olsson),0,0,0,EVER-061-74,01,EVER,China,1,N Col-NE Ridge (up); Great Couloir (down),,Arun Treks,0,0,0,1,1,1,1,1,1,8188,CHOY
,0,0,Sri,Kishan,Sri Kishan,India,,M,27,1979,2006/5/14,14:15,14.25,May 14,2006/5/14,Fall (8400m),Descending from summit bid, 4,8400,5,0,0,1,1,0,2006,1,2006 Spr,Successful bid,Success,India (Harbhajan Singh),0,0,0,EVER-061-86,08,EVER,China,1,N Col-NE Ridge,,Himalaya Expeditions,0,0,0,0,0,0,0,0,0,0,
,0,0,Thomas,Weber,Thomas Weber,Germany,,M,41,1964,2006/5/25,10:00,10,May 25,2006/5/25,Illness (non-AMS) (8700m),Descending from summit bid,10,8700,5,0,0,0,1,0,2006,1,2006 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),Russia (Alex Abramov),0,0,0,EVER-061-89,28,EVER,China,1,N Col-NE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Igor,Plyushkin,Igor Plyushkin,Russia,,M,54,1952,2006/5/22,11:30,11.5,May 22,2006/5/22,AMS (7800m)(a),Descending from summit bid, 1,7800,5,1,0,0,1,0,2006,1,2006 Spr,Aborted above high camp,Too Late in Day or Too Slow,Russia (Alex Abramov),0,0,0,EVER-061-89,21,EVER,China,1,N Col-NE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Pierangelo,Maurizio,Pierangelo Maurizio,Italy,,M,51,1955,2007/5/17,15:00,15,May 17,2007/5/17,Disappearance(8800m),Descending from summit bid, 9,8800,5,0,0,1,1,0,2007,1,2007 Spr,Successful bid,Success,Italy (Ivan Tiraboschi),0,0,0,EVER-071-46,04,EVER,China,1,N Col-NE Ridge,,Cho Oyu Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Shinichi,Ishii,Shinichi Ishii,Japan,,M,63,1944,2007/5/15,,0,May 15,2007/5/15,AMS (8650m)(a),Descending from summit bid, 1,8650,5,1,0,1,1,0,2007,1,2007 Spr,Successful bid,Success,Japan (Yoshitomi Okura),0,0,0,EVER-071-48,03,EVER,China,1,N Col-NE Ridge,,Rolwaling Treks,2,2,0,3,3,1,3,3,1,8700,EVER
,0,0,Libor,Kozak,Libor Kozak,Czech Republic,,M,47,1960,2007/5/16,08:30,8.5,May 16,2007/5/16,AMS (8300m)(a),Descending from summit bid, 1,8300,5,1,0,0,1,0,2007,1,2007 Spr,Aborted above high camp,"Altitude (AMS Symptoms, Breathing or Unwell)",Nepal (Asian Trekking (N)),0,0,0,EVER-071-61,06,EVER,China,1,N Col-NE Ridge,,Asian Trekking,0,0,0,1,1,0,1,1,0,7740,CHOY
,0,0,Yasuhiko,Mochizuki,Yasuhiko Mochizuki,Japan,,M,47,1960,2007/5/16,,0,May 16,2007/5/16,Unknown (7700m),Route preparation,12,7700,3,0,0,0,0,1,2007,1,2007 Spr,Aborted at high camp,Accident (Death or Injury to Self or Others),Nepal (Asian Trekking (N)),0,0,0,EVER-071-61,08,EVER,China,1,N Col-NE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Hyun-Jo,Lee,Hyun-Jo Lee,S Korea,,M,34,1973,2007/5/16,01:45,1.75,May 16,2007/5/16,Avalanche (7700m),Route preparation, 7,7700,3,0,0,0,1,0,2007,1,2007 Spr,Aborted at high camp,Accident (Death or Injury to Self or Others),S Korea (Park Young-Seok),0,0,0,EVER-071-72,06,EVER,Nepal,1,SW Face,,NE-KO Treks,1,1,1,3,3,2,3,3,2,8850,EVER
,0,0,Hee-Joon,Oh,Hee-Joon Oh,S Korea,,M,36,1970,2007/5/16,01:45,1.75,May 16,2007/5/16,Avalanche (7700m),Route preparation, 7,7700,3,0,0,0,1,0,2007,1,2007 Spr,Aborted at high camp,Accident (Death or Injury to Self or Others),S Korea (Park Young-Seok),0,0,0,EVER-071-72,08,EVER,Nepal,1,SW Face,,NE-KO Treks,1,1,1,5,5,5,5,5,5,8850,EVER
,0,0,Dawa,Sherpa,Dawa Sherpa (Mera),Nepal, (Mera),M,46,1960,2007/4/26,,0,Apr 26,2007/4/26,Falling Rock/Ice (7200m),Route preparation, 8,7200,3,0,0,0,0,1,2007,1,2007 Spr,No summit bid,Accident (Death or Injury to Self or Others),Italy (Sergio Martini),1,1,0,EVER-071-95,02,EVER,Nepal,1,S Col-SE Ridge,,Thamserku Trekking (Parajuli),0,0,0,0,0,0,0,0,0,0,
,0,0,Uwe Micha Johannes (Gianni),Goltz,Uwe Micha Johannes (Gianni) Goltz,Switzerland,,M,44,1963,2008/5/22,01:30,1.5,May 22,2008/5/22,Exhaustion (8100m)(a),Descending from summit bid, 2,8100,5,1,0,1,1,0,2008,1,2008 Spr,Successful bid,Success,Switzerland (Kari Kobler),0,0,0,EVER-081-05,06,EVER,Nepal,1,S Col-SE Ridge,,Iceland Trekking (Dorje),0,0,0,5,5,5,3,3,3,8188,CHOY
,0,0,Lhakpa Nuru,Sherpa,Lhakpa Nuru Sherpa (Phurte),Nepal, (Phurte),M,33,1975,2009/5/7,10:30,10.5,May 7,2009/5/7,Avalanche (5700m),Route preparation, 7,5700,3,0,0,0,0,1,2009,1,2009 Spr,No summit bid,Accident (Death or Injury to Self or Others),Nepal (Dawa Steven Sherpa),1,1,0,EVER-091-01,22,EVER,Nepal,1,S Col-SE Ridge,,Asian Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Wen-Hong,Wu,Wen-Hong Wu,China,,M,40,,2009/5/19,04:00,4,May 19,2009/5/19,AMS (8750m)(a),Descending from summit bid, 1,8750,5,1,0,1,1,0,2009,1,2009 Spr,Successful bid,Success,China (Nyima Tsering),0,0,0,EVER-091-02,21,EVER,China,1,N Col-NE Ridge,,Holy Mountain Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Kazi Lama,Sherpa,Kazi Lama Sherpa (Taksindu-3),Nepal, (Taksindu-3),M,29,1979,2009/5/11,,0,May 11,2009/5/11,Illness (non-AMS) (5300m),Death at BC,10,5300,2,0,0,0,0,1,2009,1,2009 Spr,No summit bid,Did Not Climb or Intend to Smt,USA (Robert Link),1,1,0,EVER-091-61,05,EVER,Nepal,0,,,Mountain Tribes Trekking,0,0,0,0,0,0,0,0,0,0,
,0,0,Frank,Ziebarth,Frank Ziebarth,Germany,,M,29,1980,2009/5/21,,0,May 21,2009/5/21,AMS (8700m)(a),Descending from summit bid, 1,8700,5,1,0,1,0,1,2009,1,2009 Spr,Successful bid,Success,Germany (Frank Ziebarth),0,0,0,EVER-091-64,01,EVER,China,1,N Col-NE Ridge,,Monterosa Treks,0,0,0,2,2,2,2,2,2,8516,LHOT
,0,0,Veslav,Chrzaszcz,Veslav Chrzaszcz,Czech Republic,,M,47,1961,2009/5/18,19:00,19,May 18,2009/5/18,Illness (non-AMS) (7000m),Route preparation,10,7000,3,0,0,0,0,1,2009,1,2009 Spr,No summit bid,Accident (Death or Injury to Self or Others),Czech Republic (Roman Poloch),0,0,0,EVER-091-79,02,EVER,China,1,N Col-NE Ridge,,Monterosa Treks,0,0,0,1,1,0,0,0,0,7200,MAK2
,0,0,Laszlo Alfred (Konyi),Varkonyi,Laszlo Alfred (Konyi) Varkonyi,Hungary,,M,53,1956,2010/4/26,12:00,12,Apr 26,2010/4/26,Avalanche (6800m),Route preparation, 7,6800,3,0,0,0,0,1,2010,1,2010 Spr,No summit bid,Accident (Death or Injury to Self or Others),Nepal (Hari Bahadur Basnet),0,0,0,EVER-101-02,12,EVER,China,1,N Col-NE Ridge,,Asian Trekking,5,5,0,6,6,1,6,6,1,8750,EVER
,0,0,Hiroshi,Ogasawara,Hiroshi Ogasawara,Japan,,M,62,1947,2010/5/25,01:30,1.5,May 25,2010/5/25,Exhaustion (8400m),Descending from summit bid, 2,8400,5,0,0,1,1,0,2010,1,2010 Spr,Successful bid,Success,Japan (Hiroshi Ogasawara),0,0,0,EVER-101-29,01,EVER,China,1,N Col-NE Ridge,,Rolwaling Excursion,0,0,0,0,0,0,0,0,0,0,
,0,0,Peter,Kinloch,Peter Kinloch,UK,,M,28,1981,2010/5/26,02:00,2,May 26,2010/5/26,Exhaustion (8600m)(a),Descending from summit bid, 2,8600,5,1,0,1,1,0,2010,1,2010 Spr,Successful bid,Success,USA (Dan Mazur),0,0,0,EVER-101-71,11,EVER,China,1,N Col-NE Ridge,,Everest Parivar,0,0,0,0,0,0,0,0,0,0,
,0,0,John,Delaney,John Delaney,Ireland,,M,42,1969,2011/5/21,04:30,4.5,May 21,2011/5/21,Exhaustion (8750m),Descending from summit bid, 2,8750,5,0,0,0,1,0,2011,1,2011 Spr,Aborted above high camp,Accident (Death or Injury to Self or Others),Russia (Alex Abramov),0,0,0,EVER-111-36,05,EVER,China,1,N Col-NE Ridge,,7 Summits Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Rick Howe,Hitch,Rick Howe Hitch,USA,,M,55,1956,2011/5/1,,0,May 1,2011/5/1,Illness (non-AMS) (7300m),Route preparation,10,7300,3,0,0,0,0,1,2011,1,2011 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Greg Vernovage),0,0,0,EVER-111-42,16,EVER,Nepal,1,S Col-SE Ridge,,Beyul Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Takashi,Ozaki,Takashi Ozaki,Japan,,M,58,1952,2011/5/12,14:45,14.75,May 12,2011/5/12,AMS (8600m)(a),Descending from summit bid, 1,8600,5,1,0,0,1,0,2011,1,2011 Spr,Aborted above high camp,"Altitude (AMS Symptoms, Breathing or Unwell)",Japan (Takashi Ozaki),0,0,0,EVER-111-67,01,EVER,Nepal,1,S Col-SE Ridge,,Cosmo Treks,4,4,2,12,12,7,10,10,6,8850,EVER
,0,0,Shailendra Kumar,Upadhyay,Shailendra Kumar Upadhyay,Nepal,,M,81,1929,2011/5/9,16:00,16,May 9,2011/5/9,AMS (5600m)(a),Route preparation, 1,5600,3,1,0,0,0,1,2011,1,2011 Spr,No summit bid,Accident (Death or Injury to Self or Others),Nepal (Shailendra Kumar Upadhyay),0,0,0,EVER-111-88,01,EVER,Nepal,1,S Col-SE Ridge,,Himalayan Heritage Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Erich Eberhard,Schaaf,Erich Eberhard Schaaf,Germany,,M,61,1950,2012/5/19,15:00,15,May 19,2012/5/19,AMS (8760m)(a),Descending from summit bid, 1,8760,5,1,0,1,1,0,2012,1,2012 Spr,Successful bid,Success,"Nepal (Pertemba Sherpa, Asian Trekking Staff)",0,0,0,EVER-121-01,12,EVER,Nepal,1,S Col-SE Ridge,,Asian Trekking,0,0,0,1,1,0,1,1,0,8100,CHOY
,0,0,Won-Bin,Song,Won-Bin Song,S Korea,,M,44,1968,2012/5/19,,0,May 19,2012/5/19,AMS (8400m)(a),Descending from summit bid, 1,8400,5,1,0,1,1,0,2012,1,2012 Spr,Successful bid,Success,S Korea (Park Gye-Hoon),0,0,0,EVER-121-32,05,EVER,Nepal,1,S Col-SE Ridge,,Tseringma Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Ramesh Narad,Gulave,Ramesh Narad Gulave,India,,M,33,1979,2012/4/20,,0,Apr 20,2012/4/20,Illness (non-AMS) (5350m),Death at BC,10,5350,2,0,0,0,0,1,2012,1,2012 Spr,No summit bid,Other Illnesses or Pains,India (Shrihari Tapkir),0,0,0,EVER-121-42,04,EVER,Nepal,0,,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Shriya,Shah-Klorfine,Ms. Shriya Shah-Klorfine,Canada,,F,33,1979,2012/5/19,,0,May 19,2012/5/19,Exhaustion (8400m),Descending from summit bid, 2,8400,5,0,0,1,1,0,2012,1,2012 Spr,Successful bid,Success,Canada (Shriya Shah),0,0,0,EVER-121-47,01,EVER,Nepal,1,S Col-SE Ridge,,Utmost Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Karsang Namgyal/Namgel,Sherpa,Karsang Namgyal/Namgel Sherpa (Thami),Nepal, (Thami),M,40,1971,2012/4/17,,0,Apr 17,2012/4/17,Illness (non-AMS) (5350m),Death at BC,10,5350,2,0,0,0,0,1,2012,1,2012 Spr,No summit bid,Did Not Climb or Intend to Smt,Iran (Reza Shahlaee),1,1,0,EVER-121-50,03,EVER,Nepal,0,,,Prestige Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Dawa Tenzing (Da Tenzing),Sherpa,Dawa Tenzing (Da Tenzing) Sherpa (Phortse),Nepal, (Phortse),M,41,1970,2012/5/1,,0,May 1,2012/5/1,Illness (non-AMS) (6200m),Route preparation,10,6200,3,0,0,0,0,1,2012,1,2012 Spr,No summit bid,Accident (Death or Injury to Self or Others),New Zealand (Russell Brice),1,1,0,EVER-121-66,31,EVER,Nepal,1,S Col-SE Ridge,,Mountain Experience,0,0,0,0,0,0,0,0,0,0,
,0,0,Namgyal Tshering (Namgyal Chhiri),Sherpa,Namgyal Tshering (Namgyal Chhiri) Sherpa (Khumjung),Nepal, (Khumjung),M,29,1982,2012/4/21,,0,Apr 21,2012/4/21,Crevasse (6200m),Route preparation, 5,6200,3,0,0,0,0,1,2012,1,2012 Spr,No summit bid,Accident (Death or Injury to Self or Others),Canada (Tim Rippel),1,1,0,EVER-121-67,20,EVER,Nepal,1,S Col-SE Ridge,,Senge Treks & Expeditions,0,0,0,0,0,0,0,0,0,0,
,0,0,Ralf Dieter,Arnold,Ralf Dieter Arnold,Germany,,M,41,1970,2012/5/20,,0,May 20,2012/5/20,Fall (8700m),Descending from summit bid, 4,8700,5,0,0,1,0,1,2012,1,2012 Spr,Successful bid,Success,Germany (Ralf Arnold),0,0,0,EVER-121-78,01,EVER,China,1,N Col-NE Ridge,,Monterosa Treks,0,0,0,2,2,1,2,2,1,8188,CHOY
,0,0,Juan Jose,Polo Carbayo,Juan Jose Polo Carbayo,Spain,,M,43,1969,2012/5/20,,0,May 20,2012/5/20,Exhaustion (8500m),Descending from summit bid, 2,8500,5,0,0,1,1,0,2012,1,2012 Spr,Successful bid,Success,Spain (Juan Jose Polo Carbayo),0,0,0,EVER-121-79,01,EVER,China,1,N Col-NE Ridge,,Himalayan Guides,0,0,0,0,0,0,0,0,0,0,
,0,0,Wen-Yi,Ha,Wen-Yi Ha,China,,M,54,1957,2012/5/19,,0,May 19,2012/5/19,Exhaustion (8400m),Descending from summit bid, 2,8400,5,0,0,1,1,0,2012,1,2012 Spr,Successful bid,Success,China (Ha Wen-Yi),0,0,0,EVER-121-80,01,EVER,Nepal,1,S Col-SE Ridge,,Mountain Experience,0,0,0,0,0,0,0,0,0,0,
,0,0,Mingma,Sherpa,Mingma Sherpa (Tapting),Nepal, (Tapting),M,44,1968,2013/4/7,,0,Apr 7,2013/4/7,Crevasse (5800m),Route preparation, 5,5800,3,0,0,0,0,1,2013,1,2013 Spr,No summit bid,Accident (Death or Injury to Self or Others),Nepal (Sherpa Rope-Fixing & Icefall Team),1,1,0,EVER-131-03,06,EVER,Nepal,1,S Col-SE Ridge,,,0,0,0,0,0,0,0,0,0,0,
,0,0,Lobsang,Sherpa,Lobsang Sherpa (Kharikhola),Nepal, (Kharikhola),M,22,,2013/5/7,,0,May 7,2013/5/7,Fall (7500m),Route preparation, 4,7500,3,0,0,0,0,1,2013,1,2013 Spr,,,China (Zhang Wei),1,1,0,EVER-131-19,15,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Sung-Ho,Seo,Sung-Ho Seo,S Korea,,M,33,1979,2013/5/21,05:00,5,May 21,2013/5/21,AMS (8000m)(a),Descending from summit bid, 1,8000,5,1,0,1,0,1,2013,1,2013 Spr,Successful bid,Success,S Korea (Kim Chang-Ho),0,0,0,EVER-131-33,05,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,1,1,1,10,10,9,9,9,8,8850,EVER
,0,0,Mohammed Khalid,Hossain,Mohammed Khalid Hossain,Bangladesh,,M,36,1976,2013/5/21,05:00,5,May 21,2013/5/21,AMS (8000m)(a),Descending from summit bid, 1,8000,5,1,0,1,0,1,2013,1,2013 Spr,Successful bid,Success,Bangladesh (Mohammad Khaled Hossain),0,0,0,EVER-131-34,01,EVER,Nepal,1,S Col-SE Ridge,,Seven Summit Treks,1,1,0,2,2,0,2,2,0,7000,EVER
,0,0,Namgyal,Sherpa,Namgyal Sherpa (Rakha Bangdel-5),Nepal, (Rakha Bangdel-5),M,35,1977,2013/5/16,08:00,8,May 16,2013/5/16,Illness (non-AMS) (8200m),Descending from summit bid,10,8200,5,0,0,1,1,0,2013,1,2013 Spr,Successful bid,Success,UK (William McFatter),1,1,0,EVER-131-56,03,EVER,China,1,N Col-NE Ridge,,Mountain Consult,0,0,0,0,0,0,0,0,0,0,
,0,0,Alexei,Bolotov,Alexei Bolotov,Russia,,M,50,1963,2013/5/15,,0,May 15,2013/5/15,Fall (5400m),Route preparation, 4,5400,3,0,0,0,0,1,2013,1,2013 Spr,No summit bid,Accident (Death or Injury to Self or Others),Russia (Alexei Bolotov),0,0,0,EVER-131-58,01,EVER,Nepal,1,SW Face,,Cho Oyu Trekking,3,3,2,16,16,10,14,14,10,8850,EVER
,0,0,Da Rita,Sherpa,Da Rita Sherpa (Phortse),Nepal, (Phortse),M,36,1976,2013/5/5,,0,May 5,2013/5/5,Illness (non-AMS) (7300m),Route preparation,10,7300,3,0,0,0,0,1,2013,1,2013 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Greg Vernovage),1,1,0,EVER-131-81,48,EVER,Nepal,1,S Col-SE Ridge,,Beyul Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Sergey,Ponomarev,Sergey Ponomarev,Russia,,M,43,1969,2013/5/5,,0,May 5,2013/5/5,Other (6500m),Death at BC,11,6500,2,0,0,0,0,1,2013,1,2013 Spr,No summit bid,Accident (Death or Injury to Self or Others),Russia (Alex Abramov),0,0,0,EVER-131-85,10,EVER,China,1,N Col-NE Ridge,,7 Summits Adventure,0,0,0,0,0,0,0,0,0,0,
,0,0,Mingma Nuru,Sherpa,Mingma Nuru Sherpa (Namche-4),Nepal, (Namche-4),M,31,1983,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Ben Jones),1,1,0,EVER-141-06,08,EVER,Nepal,1,S Col-SE Ridge,,Shangri-La Nepal Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Dorje,Sherpa,Dorje Sherpa (Namche-6),Nepal, (Namche-6),M,49,1964,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),USA (Ben Jones),1,1,0,EVER-141-06,07,EVER,Nepal,1,S Col-SE Ridge,,Shangri-La Nepal Treks,0,0,0,0,0,0,0,0,0,0,
,0,0,Pasang Karma,Sherpa,Pasang Karma Sherpa (Bupsa),Nepal, (Bupsa),M,38,1975,2014/4/18,06:45,6.75,Apr 18,2014/4/18,Avalanche (5800m),Route preparation, 7,5800,3,0,0,0,0,1,2014,1,2014 Spr,No summit bid,Accident (Death or Injury to Self or Others),UK (Chris Groves),1,1,0,EVER-141-07,13,EVER,Nepal,1,S Col-SE Ridge,,Summit Nepal Trekking,0,0,0,0,0,0,0,0,0,0,
